viewer_name	primary_emotion	secondary_emotion
viewer_8308	love	horizons	
viewer_2065	love	violence	
viewer_4683	love	action	
viewer_2205	love	action	
viewer_6350	love	violence	
viewer_8495	love	action	
viewer_5642	love	horizons	
viewer_7443	love	violence	
viewer_9532	love	happiness	
viewer_9366	love	action	
viewer_2364	love	action	
viewer_3825	love	violence	
viewer_8437	love	action	
viewer_6213	love	violence	
viewer_4382	love	action	
viewer_9320	love	action	
viewer_4558	love	violence	
viewer_1275	love	horizons	
viewer_326	love	violence	
viewer_8392	love	violence	
viewer_7551	love	violence	
viewer_9436	love	violence	
viewer_6148	love	happiness	
viewer_3989	love	violence	
viewer_1507	love	violence	
viewer_5915	love	violence	
viewer_2543	love	happiness	
viewer_554	love	happiness	
viewer_4974	love	violence	
viewer_2341	love	action	
viewer_5293	love	violence	
viewer_9048	love	violence	
viewer_6336	love	action	
viewer_1798	love	action	
viewer_5115	love	violence	
viewer_3548	love	violence	
viewer_292	love	action	
viewer_7202	love	action	
viewer_2107	love	violence	
viewer_8518	love	violence	
viewer_20	love	happiness	
viewer_8923	love	violence	
viewer_9087	love	violence	
viewer_867	love	violence	
viewer_1810	love	action	
viewer_4519	love	violence	
viewer_1202	love	violence	
viewer_7894	love	action	
viewer_9698	love	happiness	
viewer_2766	love	violence	
viewer_7113	love	action	
viewer_8186	love	violence	
viewer_6976	love	horizons	
viewer_3309	love	happiness	
viewer_6692	love	happiness	
viewer_6657	love	violence	
viewer_8652	love	violence	
viewer_9799	love	violence	
viewer_5748	love	violence	
viewer_4540	love	action	
viewer_1318	love	violence	
viewer_5224	love	action	
viewer_7639	love	horizons	
viewer_3585	love	horizons	
viewer_2098	love	action	
viewer_4676	love	happiness	
viewer_2372	love	action	
viewer_8335	love	violence	
viewer_8669	love	happiness	
viewer_9814	love	action	
viewer_4962	love	action	
viewer_1007	love	violence	
viewer_2232	love	action	
viewer_450	love	violence	
viewer_3436	love	happiness	
viewer_9820	love	action	
viewer_8462	love	happiness	
viewer_7711	love	action	
viewer_3948	love	violence	
viewer_2047	love	violence	
viewer_7710	love	happiness	
viewer_3191	love	horizons	
viewer_5203	love	action	
viewer_8548	love	violence	
viewer_6321	love	violence	
viewer_5505	love	happiness	
viewer_4546	love	happiness	
viewer_4953	love	happiness	
viewer_3431	love	happiness	
viewer_8453	love	action	
viewer_6461	love	action	
viewer_858	love	violence	
viewer_3965	love	violence	
viewer_7838	love	violence	
viewer_778	love	violence	
viewer_4375	love	horizons	
viewer_8892	love	violence	
viewer_610	love	horizons	
viewer_2022	love	violence	
viewer_3782	love	action	
viewer_5837	love	action	
viewer_718	love	happiness	
viewer_3509	love	violence	
viewer_4503	love	action	
viewer_670	love	happiness	
viewer_3241	violence	love	
viewer_7752	love	violence	
viewer_2137	love	violence	
viewer_6901	love	happiness	
viewer_3365	love	violence	
viewer_8660	love	action	
viewer_3567	love	action	
viewer_4789	love	violence	
viewer_3729	love	violence	
viewer_5734	love	happiness	
viewer_5892	love	happiness	
viewer_8557	love	violence	
viewer_1672	love	violence	
viewer_9798	love	happiness	
viewer_5136	love	violence	
viewer_8518	love	action	
viewer_557	love	action	
viewer_2202	love	horizons	
viewer_9110	love	violence	
viewer_1815	love	violence	
viewer_2993	love	violence	
viewer_4701	love	violence	
viewer_5199	love	action	
viewer_1838	love	violence	
viewer_2350	love	violence	
viewer_3669	love	happiness	
viewer_9871	love	violence	
viewer_5174	love	horizons	
viewer_1895	love	action	
viewer_5982	love	action	
viewer_1888	love	happiness	
viewer_7742	love	violence	
viewer_6969	love	happiness	
viewer_6760	love	violence	
viewer_8731	love	happiness	
viewer_6649	love	happiness	
viewer_422	love	horizons	
viewer_6431	love	action	
viewer_9494	love	happiness	
viewer_5642	love	violence	
viewer_1555	love	happiness	
viewer_8249	love	violence	
viewer_9287	love	horizons	
viewer_95	love	violence	
viewer_8689	love	violence	
viewer_552	love	violence	
viewer_9770	love	action	
viewer_8705	love	violence	
viewer_3009	love	action	
viewer_4960	love	violence	
viewer_962	love	happiness	
viewer_4428	love	violence	
viewer_9104	love	action	
viewer_32	love	happiness	
viewer_7598	love	action	
viewer_3694	love	violence	
viewer_4354	love	violence	
viewer_5614	love	horizons	
viewer_1345	love	action	
viewer_2535	love	violence	
viewer_9752	love	violence	
viewer_8892	love	horizons	
viewer_1345	love	horizons	
viewer_3403	love	violence	
viewer_9294	love	horizons	
viewer_2755	love	action	
viewer_7861	love	action	
viewer_3191	love	violence	
viewer_7005	love	violence	
viewer_1209	love	happiness	
viewer_4940	love	violence	
viewer_6577	love	violence	
viewer_3620	love	violence	
viewer_3022	love	action	
viewer_2977	love	horizons	
viewer_6106	love	happiness	
viewer_3395	love	happiness	
viewer_1103	love	happiness	
viewer_2642	love	violence	
viewer_2456	love	action	
viewer_9213	love	happiness	
viewer_3981	love	violence	
viewer_9451	love	happiness	
viewer_7159	love	action	
viewer_9504	love	violence	
viewer_5627	love	violence	
viewer_5262	love	happiness	
viewer_6824	love	action	
viewer_4053	love	happiness	
viewer_280	love	action	
viewer_5546	love	violence	
viewer_7468	love	violence	
viewer_3971	love	action	
viewer_4590	love	violence	
viewer_101	love	action	
viewer_4954	love	violence	
viewer_9152	love	violence	
viewer_8438	love	violence	
viewer_5385	love	horizons	
viewer_3746	love	violence	
viewer_5008	love	violence	
viewer_9175	love	action	
viewer_5641	love	happiness	
viewer_2527	love	violence	
viewer_8138	love	happiness	
viewer_2990	love	action	
viewer_201	love	happiness	
viewer_4352	love	violence	
viewer_6022	love	happiness	
viewer_3995	love	happiness	
viewer_3594	love	violence	
viewer_6729	love	violence	
viewer_3206	love	happiness	
viewer_2299	love	horizons	
viewer_1733	love	action	
viewer_183	love	violence	
viewer_1885	love	violence	
viewer_1873	love	action	
viewer_1467	love	horizons	
viewer_6092	love	action	
viewer_757	love	horizons	
viewer_8464	love	action	
viewer_3055	love	violence	
viewer_4918	love	horizons	
viewer_8572	love	violence	
viewer_9212	love	violence	
viewer_6942	love	violence	
viewer_5774	love	happiness	
viewer_1919	love	violence	
viewer_4285	love	violence	
viewer_2436	love	violence	
viewer_1073	love	happiness	
viewer_8361	love	action	
viewer_9429	love	action	
viewer_8782	love	violence	
viewer_1336	love	action	
viewer_6765	love	happiness	
viewer_5971	love	action	
viewer_1987	love	action	
viewer_9361	love	violence	
viewer_1241	love	action	
viewer_350	love	happiness	
viewer_4525	love	violence	
viewer_4698	love	action	
viewer_5875	love	action	
viewer_1029	love	violence	
viewer_8976	love	violence	
viewer_8012	love	violence	
viewer_7762	love	violence	
viewer_2832	love	violence	
viewer_9969	love	happiness	
viewer_4271	love	happiness	
viewer_4741	love	violence	
viewer_9811	love	happiness	
viewer_4884	love	action	
viewer_2433	love	violence	
viewer_1268	love	action	
viewer_5974	love	violence	
viewer_3301	love	violence	
viewer_4411	love	action	
viewer_6206	love	action	
viewer_2716	love	happiness	
viewer_3767	love	violence	
viewer_1664	love	violence	
viewer_940	love	happiness	
viewer_1408	love	violence	
viewer_1906	love	action	
viewer_6816	love	horizons	
viewer_8810	love	action	
viewer_4982	love	violence	
viewer_2267	love	happiness	
viewer_7954	love	violence	
viewer_2319	love	violence	
viewer_1754	love	action	
viewer_8486	love	action	
viewer_1863	love	violence	
viewer_3148	love	violence	
viewer_9368	love	violence	
viewer_3167	love	action	
viewer_6279	love	action	
viewer_9752	love	violence	
viewer_3161	love	happiness	
viewer_202	love	action	
viewer_549	love	action	
viewer_9491	love	violence	
viewer_3985	love	happiness	
viewer_477	love	happiness	
viewer_4838	love	violence	
viewer_8266	love	happiness	
viewer_860	love	violence	
viewer_979	love	violence	
viewer_4980	love	action	
viewer_3806	love	action	
viewer_565	love	violence	
viewer_3186	love	horizons	
viewer_2197	love	violence	
viewer_6602	love	horizons	
viewer_1675	love	violence	
viewer_6993	love	violence	
viewer_6503	love	action	
viewer_7828	love	violence	
viewer_3969	love	horizons	
viewer_2754	love	horizons	
viewer_621	love	violence	
viewer_3032	love	action	
viewer_4420	love	action	
viewer_845	love	action	
viewer_2558	love	happiness	
viewer_7104	love	violence	
viewer_2567	love	happiness	
viewer_2939	love	violence	
viewer_3405	love	happiness	
viewer_4434	love	action	
viewer_4885	love	violence	
viewer_3126	love	action	
viewer_3790	love	happiness	
viewer_9265	love	violence	
viewer_3543	love	violence	
viewer_7416	love	violence	
viewer_3734	love	violence	
viewer_6991	love	action	
viewer_75	love	violence	
viewer_2857	love	violence	
viewer_1818	love	action	
viewer_3413	love	action	
viewer_5190	love	action	
viewer_7848	love	violence	
viewer_5380	love	violence	
viewer_598	love	violence	
viewer_7937	love	happiness	
viewer_8495	love	happiness	
viewer_9575	love	action	
viewer_2076	love	happiness	
viewer_6449	love	action	
viewer_3425	love	violence	
viewer_2146	love	horizons	
viewer_9900	love	violence	
viewer_2814	love	horizons	
viewer_6383	love	horizons	
viewer_723	love	violence	
viewer_1735	love	violence	
viewer_5370	love	action	
viewer_1820	love	violence	
viewer_7957	love	violence	
viewer_2354	love	violence	
viewer_8879	love	violence	
viewer_3048	love	happiness	
viewer_6944	love	violence	
viewer_1006	love	happiness	
viewer_8456	love	happiness	
viewer_7830	love	violence	
viewer_1621	love	action	
viewer_80	love	happiness	
viewer_2411	love	horizons	
viewer_855	love	action	
viewer_6130	love	violence	
viewer_5570	love	violence	
viewer_7084	love	violence	
viewer_715	love	violence	
viewer_2411	love	violence	
viewer_9703	love	violence	
viewer_19	love	action	
viewer_9865	love	violence	
viewer_6559	love	action	
viewer_7024	love	violence	
viewer_5392	love	violence	
viewer_2534	love	action	
viewer_6428	love	action	
viewer_5190	love	violence	
viewer_5419	love	violence	
viewer_6396	love	violence	
viewer_9817	love	happiness	
viewer_3284	love	action	
viewer_4653	love	horizons	
viewer_3375	love	violence	
viewer_4402	love	violence	
viewer_1501	love	violence	
viewer_8831	love	violence	
viewer_8275	love	violence	
viewer_1147	love	violence	
viewer_2463	love	violence	
viewer_3203	love	action	
viewer_1843	love	violence	
viewer_7903	love	happiness	
viewer_5958	love	horizons	
viewer_5968	love	violence	
viewer_440	love	happiness	
viewer_6664	love	action	
viewer_5881	love	violence	
viewer_7095	love	violence	
viewer_6091	love	violence	
viewer_8016	love	violence	
viewer_5595	love	violence	
viewer_8885	love	violence	
viewer_8130	love	violence	
viewer_355	love	violence	
viewer_9294	love	violence	
viewer_3486	love	violence	
viewer_117	love	violence	
viewer_6530	love	action	
viewer_154	love	violence	
viewer_1117	love	happiness	
viewer_6326	love	violence	
viewer_1199	love	action	
viewer_9222	love	action	
viewer_4360	love	horizons	
viewer_2608	love	action	
viewer_1989	love	happiness	
viewer_9287	love	action	
viewer_5725	love	violence	
viewer_6136	love	violence	
viewer_3935	love	violence	
viewer_2168	love	happiness	
viewer_8880	love	horizons	
viewer_3554	love	happiness	
viewer_1231	love	violence	
viewer_3928	love	happiness	
viewer_4859	love	violence	
viewer_3013	love	happiness	
viewer_3572	love	action	
viewer_3277	love	violence	
viewer_6900	love	violence	
viewer_4888	love	action	
viewer_1329	love	action	
viewer_4982	love	violence	
viewer_3139	love	action	
viewer_3705	love	violence	
viewer_4888	love	action	
viewer_6101	love	violence	
viewer_6406	love	violence	
viewer_4777	love	happiness	
viewer_8039	love	horizons	
viewer_385	love	horizons	
viewer_3722	love	violence	
viewer_5008	love	violence	
viewer_4305	love	violence	
viewer_3608	love	violence	
viewer_8108	love	action	
viewer_5501	love	violence	
viewer_9636	love	action	
viewer_6694	love	violence	
viewer_9595	love	violence	
viewer_588	love	action	
viewer_9122	love	action	
viewer_5376	love	horizons	
viewer_9900	love	action	
viewer_541	love	violence	
viewer_1396	love	violence	
viewer_7657	love	violence	
viewer_5157	love	violence	
viewer_1509	love	action	
viewer_7697	love	violence	
viewer_4057	love	action	
viewer_1884	love	violence	
viewer_4206	love	violence	
viewer_2662	love	action	
viewer_9914	love	violence	
viewer_4144	love	violence	
viewer_8357	love	happiness	
viewer_9905	love	happiness	
viewer_4260	love	happiness	
viewer_8826	love	violence	
viewer_1904	love	happiness	
viewer_6609	love	violence	
viewer_9951	love	happiness	
viewer_4429	love	action	
viewer_3140	love	happiness	
viewer_1657	love	violence	
viewer_9124	love	action	
viewer_7333	love	violence	
viewer_8980	love	happiness	
viewer_4647	love	happiness	
viewer_5837	love	horizons	
viewer_9138	love	happiness	
viewer_6509	love	happiness	
viewer_5124	love	violence	
viewer_483	love	happiness	
viewer_1304	love	violence	
viewer_4237	love	action	
viewer_6965	love	action	
viewer_8339	love	violence	
viewer_4607	love	violence	
viewer_8971	love	action	
viewer_1462	love	violence	
viewer_6251	love	action	
viewer_5135	love	happiness	
viewer_3401	love	horizons	
viewer_1457	love	violence	
viewer_8643	love	action	
viewer_3368	love	violence	
viewer_1805	love	violence	
viewer_6160	love	violence	
viewer_1061	love	happiness	
viewer_7624	love	action	
viewer_5111	love	violence	
viewer_4600	love	violence	
viewer_6722	love	horizons	
viewer_4392	love	violence	
viewer_195	love	violence	
viewer_659	love	action	
viewer_9794	love	action	
viewer_2016	love	happiness	
viewer_8616	love	violence	
viewer_1179	love	action	
viewer_4640	love	happiness	
viewer_3426	love	horizons	
viewer_8342	love	violence	
viewer_3069	love	action	
viewer_247	love	happiness	
viewer_7488	love	violence	
viewer_2000	love	horizons	
viewer_4589	love	happiness	
viewer_3793	love	violence	
viewer_708	love	happiness	
viewer_6821	love	action	
viewer_6870	love	action	
viewer_526	love	action	
viewer_7293	love	violence	
viewer_6662	love	action	
viewer_9327	love	violence	
viewer_7732	love	happiness	
viewer_812	love	violence	
viewer_6662	love	happiness	
viewer_4876	love	horizons	
viewer_6511	love	happiness	
viewer_6743	love	happiness	
viewer_3519	love	violence	
viewer_3481	love	happiness	
viewer_5336	love	violence	
viewer_4114	love	violence	
viewer_4500	love	violence	
viewer_3422	love	happiness	
viewer_9635	love	violence	
viewer_1859	love	violence	
viewer_8341	love	action	
viewer_8544	love	violence	
viewer_5596	love	happiness	
viewer_3583	love	action	
viewer_1439	love	happiness	
viewer_9938	love	horizons	
viewer_8758	love	violence	
viewer_2550	love	violence	
viewer_5805	love	action	
viewer_9993	love	action	
viewer_3180	love	violence	
viewer_4248	love	violence	
